drug,sideEffect
DB00734,Serum_iron_low_%28finding%29
DB00734,Severe_major_depression_with_psychotic_features
DB00734,Sexual_dysfunction
DB00734,Shock
DB00734,Sialorrhea
DB00734,Sinusitis
DB00734,Skin_and_subcutaneous_tissue_disorders
DB00734,Skin_papilloma
DB00734,Skin_ulcer
DB00734,Sleep_apnea_syndromes
DB00734,Sleeplessness
DB00734,Sluggishness
DB00734,Small_bowel_angioedema
DB00734,Somnolence
DB00734,Spasm
DB00734,St_segment_depression_%28finding%29
DB00734,Steatohepatitis
DB00734,Stevens-johnson_syndrome
DB00734,Stomatitis
DB00734,Stridor
DB00734,Stupor
DB00734,Substance_withdrawal_syndrome
DB00734,Sudden_death
DB00734,Suicide_attempt
DB00734,Superficial_phlebitis
DB00734,Surgical_intervention_%28finding%29
DB00734,Syncope
DB00734,Tachycardia
DB00734,Tachycardia%2C_ventricular
DB00734,Tardive_dyskinesia
DB00734,Tendinitis
DB00734,Tension
DB00734,Tetany
DB00734,Thirst
DB00734,Thrombocytopenia
DB00734,Thrombophlebitis
DB00734,Tongue_discolouration
DB00734,Tongue_diseases
DB00734,Tooth_diseases
DB00734,Toothache
DB00734,Torsades_de_pointes
DB00734,Torticollis
DB00734,Toxicity_to_various_agents
DB00734,Transient_ischemic_attack
DB00734,Tremor
DB00734,Ulcer
DB00734,Ulcerative_stomatitis
DB00734,Unable_to_concentrate
DB00734,Unconscious_state
DB00734,Unexplained_sudden_death
DB00734,Upper_abdominal_pain
DB00734,Upper_respiratory_infections
DB00734,Upset_stomach
DB00734,Urethral_diseases
DB00734,Urinary_incontinence
DB00734,Urinary_retention
DB00734,Urinary_tract_infection
DB00734,Urine_output_increased
DB00734,Urologic_diseases
DB00734,Urticaria
DB00734,Vaginal_discharge
DB00734,Vaginal_dryness
DB00734,Vaginal_hemorrhage
DB00734,Vaginitis
DB00734,Vascular_diseases
DB00734,Vascular_purpura
DB00734,Vertigo
DB00734,Virus_diseases
DB00734,Vision_disorders
DB00734,Visual_impairment
DB00734,Vomiting
DB00734,Vulvovaginal_dryness
DB00734,Water_intoxication
DB00734,Weight_decreased
DB00734,Weight_gain
DB00734,Xerophthalmia
DB00734,Xerostomia
DB00734,Yawning
DB00735,Agranulocytosis
DB00735,Bulla
DB00735,Bullous_dermatitis
DB00735,Burning_sensation
DB00735,Dermatitis
DB00735,Dizziness
DB00735,Erythema
DB00735,Exanthema
DB00735,Headache
DB00735,Inflammation
DB00735,Leukopenia
DB00735,Pain
DB00735,Pain_of_skin
DB00735,Pruritus
DB00735,Redness
DB00735,Scab
DB00735,Skin_tenderness
DB00735,Stinging_sensation
DB00735,Swelling
DB00736,Abdominal_pain
DB00736,Aggressive_behavior
DB00736,Agitation
DB00736,Agranulocytosis
DB00736,Alopecia
DB00736,Anaphylaxis
DB00736,Blurred_vision
DB00736,Bronchospasm
DB00736,Communicable_diseases
DB00736,Dermatitis%2C_phototoxic
DB00736,Diarrhea
DB00736,Dysgeusia
DB00736,Erythema_multiforme
DB00736,Gastrointestinal_candidiasis
DB00736,Gastrointestinal_pain
DB00736,Gynecomastia
DB00736,Hallucinations
DB00736,Headache
DB00736,Hepatic_encephalopathy
DB00736,Hepatitis
DB00736,Hyperhidrosis_disorder
DB00736,Icterus
DB00736,Infestation
DB00736,Liver_failure
DB00736,Muscle_weakness
DB00736,Musculoskeletal_discomfort
DB00736,Myalgia
DB00736,Nausea
DB00736,Nephritis%2C_interstitial
DB00736,Nephritis%2C_tubulointerstitial
DB00736,Pancreatitis
DB00736,Pancytopenia
DB00736,Parasite_infestation
DB00736,Photosensitivity_of_skin
DB00736,Shock
DB00736,Somnolence
DB00736,Stevens-johnson_syndrome
DB00736,Stomatitis
DB00736,Toxic_epidermal_necrolysis
DB00738,Asthenia
DB00738,Communicable_diseases
DB00738,Coughing
DB00738,Decrease_in_appetite
DB00738,Dizziness
DB00738,Dyspnea
DB00738,Fatigue
DB00738,Fever
DB00738,Lightheadedness
DB00738,Wheezing
DB00738,Anorexia
DB00738,Nausea
DB00740,Abdomen_distended
DB00740,Abdominal_pain
DB00740,Abnormal_coordination
DB00740,Abnormal_urine
DB00740,Abscess
DB00740,Abscess_of_breast
DB00740,Acidosis%2C_respiratory
DB00740,Acrodynia
DB00740,Acute_coronary_syndrome
DB00740,Adverse_reactions
DB00740,Ageusia
DB00740,Agitation
DB00740,Alkaline_phosphatase_raised
DB00740,Alopecia
DB00740,Amblyopia
DB00740,Amenorrhea
DB00740,Amnesia
DB00740,Anaphylactoid_reaction
DB00740,Anaphylaxis
DB00740,Anasarca
DB00740,Anemia
DB00740,Angina_pectoris
DB00740,Angioedema
DB00740,Anorectal_discomfort
DB00740,Anorexia
DB00740,Apathy
DB00740,Aplastic_anemia
DB00740,Arthralgia
DB00740,Arthritis
DB00740,Arthropathy
DB00740,Asphyxia
DB00740,Aspiration_pneumonia
DB00740,Asthenia
DB00740,Asthma
DB00740,Ataxia
DB00740,Atrial_fibrillation
DB00740,Back_pain
DB00740,Biliary_colic
DB00740,Blepharitis
DB00740,Blood_alkaline_phosphatase_increased
DB00740,Blood_and_lymphatic_system_disorders
DB00740,Body_fluid_retention
DB00740,Bone_diseases
DB00740,Bone_necrosis
DB00740,Bone_neoplasms
DB00740,Bradycardia
DB00740,Bundle-branch_block
DB00740,Candidiasis
DB00740,Candidiasis%2C_vulvovaginal
DB00740,Candidiasis_of_lung
DB00740,Candidiasis_of_vagina
DB00740,Carcinoma_of_lung
DB00740,Cardiac_arrhythmia
DB00740,Cardiac_disease
DB00740,Cataract
DB00740,Cellulitis
DB00740,Central_nervous_system_depression_%28disorder%29
DB00740,Cerebral_embolism
DB00740,Cerebral_hemorrhage
DB00740,Cerebral_ischemia
DB00740,Cheilitis
DB00740,Chills
DB00740,Cholecystitis
DB00740,Circumoral_paresthesia
DB00740,Comatose
DB00740,Communicable_diseases
DB00740,Confusion
DB00740,Congestive_heart_failure
DB00740,Contact_dermatitis
DB00740,Coughing
DB00740,Cramps_of_lower_extremities
DB00740,Cyanosis
DB00740,Deafness
DB00740,Decrease_in_appetite
DB00740,Decreased_libido
DB00740,Degenerative_polyarthritis
DB00740,Delirium
DB00740,Delusions
DB00740,Dementia
DB00740,Dental_caries
DB00740,Depersonalization
DB00740,Depressed_level_of_consciousness
DB00740,Dermatitis%2C_phototoxic
DB00740,Dermatologic_disorders
DB00740,Dermatomycoses
DB00740,Diabetes_insipidus
DB00740,Diabetes_mellitus
DB00740,Diarrhea
DB00740,Diplopia
DB00740,Disturbance_in_sexual_arousal
DB00740,Disturbance_in_thinking
DB00740,Dizziness
DB00740,Dream_disorder
DB00740,Dysarthria
DB00740,Dyspepsia
DB00740,Dysuria
DB00740,Earache
DB00740,Ecchymosis
DB00740,Eczema
DB00740,Edema
DB00740,Embolism
DB00740,Embolus
DB00740,Endophthalmitis
DB00740,Enlargement_abdomen
DB00740,Enterocolitis%2C_pseudomembranous
DB00740,Epistaxis
DB00740,Erectile_dysfunction
DB00740,Erythema_multiforme
DB00740,Esophageal_stenosis
DB00740,Euphoric_mood
DB00740,Exfoliative_dermatitis
DB00740,Extrapyramidal_disorders
DB00740,Extrinsic_allergic_alveolitis
DB00740,Facial_edema
DB00740,Facial_paralysis
DB00740,Fecal_impaction
DB00740,Fecal_incontinence
DB00740,Fecaloma
DB00740,Feeling_abnormal
DB00740,Flat_affect
DB00740,Flatulence
DB00740,Furuncle
DB00740,Furunculosis
DB00740,Gait_abnormality
DB00740,Gastritis
DB00740,Gastrointestinal_diseases
DB00740,Gastrointestinal_hemorrhage
DB00740,Gastrointestinal_pain
DB00740,Gingival_hemorrhage
DB00740,Glaucoma
DB00740,Glossitis
DB00740,Gout
DB00740,Granuloma_of_skin
DB00740,Hallucinations
DB00740,Headache
DB00740,Heart_failure
DB00740,Hematemesis
DB00740,Hematoma%2C_subdural
DB00740,Hematuria
DB00740,Hemiplegia
DB00740,Hemoglobin_measurement
DB00740,Hemoptysis
DB00740,Hemorrhage
DB00740,Hepatitis
DB00740,Hernia
DB00740,Hiccough
DB00740,Hostility
DB00740,Hyperacusis
DB00740,Hypercalcemia
DB00740,Hypercholesterolemia
DB00740,Hypersensitivity
DB00740,Hypertensive_disease
DB00740,Hypertrophy_of_salivary_gland
DB00740,Hyperventilation
DB00740,Hypesthesia
DB00740,Hypochromic_anemia
DB00740,Hypokalemia
DB00740,Hypokinesia
DB00740,Hyponatremia
DB00740,Hypotension
DB00740,Hypotension%2C_orthostatic
DB00740,Hypothermia%2C_natural
DB00740,Hypothermia_due_to_exposure
DB00740,Hypoventilation
DB00740,Hypoxia
DB00740,Icterus
DB00740,Ileus
DB00740,Ill-defined_disease
DB00740,Increased_appetite_%28finding%29
DB00740,Increased_frequency_of_micturition
DB00740,Increased_libido
DB00740,Increasing_frequency_of_cough
DB00740,Infestation
DB00740,Influenza
DB00740,Injection_site_reaction
DB00740,Injury_of_liver
DB00740,Intentional_injury
DB00740,Intestinal_obstruction
DB00740,Iron_deficiency_anemia
DB00740,Kidney_calculi
DB00740,Labile_affect
DB00740,Laryngitis
DB00740,Leukocytosis
DB00740,Leukopenia
DB00740,Liver_damage
DB00740,Liver_dysfunction
DB00740,Lung_diseases%2C_interstitial
DB00740,Lymphadenopathy
DB00740,Major_depressive_disorder
DB00740,Malaise
DB00740,Malignant_neoplasm_of_lung
DB00740,Malignant_neoplasm_of_prostate
DB00740,Malnutrition
DB00740,Manic
DB00740,Manic_psychosis
DB00740,Mass_of_skin
DB00740,Mastodynia
DB00740,Mediastinal_diseases
DB00740,Melena
DB00740,Mental_depression
DB00740,Mental_disorders
DB00740,Mental_handicap
DB00740,Mesenteric_arterial_occlusion
DB00740,Metrorrhagia
DB00740,Migraine_disorders
DB00740,Mood_swings
DB00740,Muscle_hypertonia
DB00740,Muscle_hypotonia
DB00740,Muscle_relaxant_therapy
DB00740,Muscle_weakness
DB00740,Musculoskeletal_discomfort
DB00740,Myasthenias
DB00740,Myocardial_infarction
DB00740,Myocardial_ischemia
DB00740,Myoclonus
DB00740,Nausea
DB00740,Neoplasms
DB00740,Nephritis
DB00740,Nephrolithiasis
DB00740,Nervous_system_disorder
DB00740,Neuritis
DB00740,Neutropenia
DB00740,Nocturia
DB00740,Oral_candidiasis
DB00740,Oral_paresthesia
DB00740,Osteoporosis
DB00740,Palpitations
DB00740,Pancreatitis
DB00740,Panophthalmitis
DB00740,Paranoia
DB00740,Paranoid_reaction
DB00740,Parasite_infestation
DB00740,Parathyroid_diseases
DB00740,Pericarditis
DB00740,Peripheral_edema
DB00740,Peripheral_neuropathy
DB00740,Peripheral_vascular_diseases
DB00740,Peritonitis
DB00740,Personality_disorders
DB00740,Petechiae
DB00740,Phlebitis
DB00740,Photophobia
DB00740,Photosensitivity_of_skin
DB00740,Pleural_diseases
DB00740,Pleural_effusion_disorder
DB00740,Pneumothorax
DB00740,Premature_ventricular_contractions
DB00740,Priapism
DB00740,Proctitis
DB00740,Prostate_carcinoma
DB00740,Pruritus
DB00740,Pseudomembranous_colitis
DB00740,Psoriasis
DB00740,Psychotic_disorders
DB00740,Pulmonary_edema
DB00740,Pulmonary_function_test_decreased
DB00740,Purpura
DB00740,Pyelonephritis
DB00740,Radial_nerve_palsy
DB00740,Reaction_aggravation
DB00740,Rectal_pain
DB00740,Rectal_tenesmus
DB00740,Renal_pain
DB00740,Respiratory_depression
DB00740,Respiratory_distress
DB00740,Respiratory_failure
DB00740,Rheumatoid_arthritis
DB00740,Rhinitis
DB00740,Schizophrenic_reaction
DB00740,Schizophreniform_disorders
DB00740,Seborrheic_dermatitis
DB00740,Seizures
DB00740,Sensory_discomfort
DB00740,Sepsis
DB00740,Severe_major_depression_with_psychotic_features
DB00740,Shock
DB00740,Sinusitis
DB00740,Skin_nodule
DB00740,Skin_ulcer
DB00740,Sleeplessness
DB00740,Somnolence
DB00740,Spasm
DB00740,Stomatitis
DB00740,Stridor
DB00740,Stupor
DB00740,Subarachnoid_hemorrhage
DB00740,Suicide_attempt
DB00740,Supraventricular_tachycardia
DB00740,Syncope
DB00740,Tachycardia
DB00740,Tachycardia%2C_ventricular
DB00740,Tetany
DB00740,Thirst
DB00740,Thrombosis
DB00740,Thyroid_neoplasm
DB00740,Tongue_discolouration
DB00740,Tooth_diseases
DB00740,Traumatic_injury
DB00740,Tremor
DB00740,Trismus
DB00740,Ulcer
DB00740,Unconscious_state
DB00740,Urethral_diseases
DB00740,Urgency_of_micturition
DB00740,Urinary_incontinence
DB00740,Urinary_retention
DB00740,Urinary_tract_infection
DB00740,Urine_screening_abnormal
DB00740,Urologic_diseases
DB00740,Urticaria
DB00740,Uterine_fibroids
DB00740,Uterine_fibroids_enlarged
DB00740,Uterine_hemorrhage
DB00740,Vascular_diseases
DB00740,Vascular_purpura
DB00740,Ventricular_fibrillation
DB00740,Vertigo
DB00740,Vestibular_diseases
DB00740,Viith_nerve_paralysis
DB00740,Vomiting
DB00740,Vulvovaginal_mycotic_infection
DB00740,Weight_decreased
DB00740,Weight_gain
DB00740,Wrist-drop
DB00740,Xerostomia
DB00740,Yawning
DB00741,Achromia_of_skin
DB00741,Acne
DB00741,Application_site_burn
DB00741,Application_site_folliculitis
DB00741,Application_site_irritation
DB00741,Application_site_pain
DB00741,Burning_sensation_of_skin
DB00741,Dermatitis
DB00741,Discoloration_of_skin
DB00741,Dry_skin
DB00741,Eczema
DB00741,Erythema
DB00741,Exanthema
DB00741,Gastrointestinal_diseases
DB00741,Inflammation
DB00741,Mycoses
DB00741,Neonatal_acne
DB00741,Pain
DB00741,Pruritus
DB00741,Redness
DB00741,Stinging_sensation
DB00741,Telangiectasis
DB00742,Chest_discomfort
DB00742,Chest_pain
DB00742,Coughing
DB00742,Decreased_forced_expiratory_volume
DB00742,Dizziness
DB00742,Dyspnea
DB00742,Fluid_overload
DB00742,Gagging
DB00742,Headache
DB00742,Larynx_pain
DB00742,Nasopharyngitis
DB00742,Nausea
DB00742,Pharyngolaryngeal_pain
DB00742,Retching
DB00742,Rhinorrhea
DB00742,Throat_irritation
DB00742,Wheezing
DB00743,Anaphylactoid_reaction
DB00743,Anaphylaxis
DB00743,Angioedema
DB00743,Anxiety
DB00743,Bronchospasm
DB00743,Bulla
DB00743,Bullous_dermatitis
DB00743,Burning_sensation
DB00743,Cardiac_arrest
DB00743,Cardiac_disease
DB00743,Conjunctivitis
DB00743,Coughing
DB00743,Cyanosis
DB00743,Dermatitis
DB00743,Dermatologic_disorders
DB00743,Disorder_of_eye
DB00743,Dizziness
DB00743,Dysgeusia
DB00743,Dyspnea
DB00743,Edema_of_mouth
DB00743,Exanthema
DB00743,Extravasation
DB00743,Facial_edema
DB00743,Feels_hot
DB00743,Fever
DB00743,Flushing
DB00743,Gastrointestinal_diseases
DB00743,Headache
DB00743,Hyperhidrosis_disorder
DB00743,Hypersensitivity
DB00743,Hypertensive_disease
DB00743,Hypotension
DB00743,Immune_system_diseases
DB00743,Injection_site_burning
DB00743,Injection_site_edema
DB00743,Injection_site_extravasation
DB00743,Injection_site_hemorrhage
DB00743,Injection_site_pain
DB00743,Injection_site_reaction
DB00743,Injection_site_vesicles
DB00743,Laryngeal_edema
DB00743,Laryngospasm
DB00743,Mediastinal_diseases
DB00743,Mental_disorders
DB00743,Narrow_pulse_pressure
DB00743,Nausea
DB00743,Nervous_system_disorder
DB00743,Pain
DB00743,Pruritus
DB00743,Respiratory_failure
DB00743,Shock
DB00743,Skin_and_subcutaneous_tissue_disorders
DB00743,Sweating
DB00743,Swelling
DB00743,Syncope
DB00743,Unconscious_state
DB00743,Urticaria
DB00743,Vascular_diseases
DB00743,Vomiting
DB00743,Wheezing
DB00744,Diarrhea
DB00744,Headache
DB00744,Hyperbilirubinemia
DB00744,Icterus
DB00744,Injury_of_liver
DB00744,Larynx_pain
DB00744,Musculoskeletal_discomfort
DB00744,Myalgia
DB00744,Nausea
DB00744,Pharyngolaryngeal_pain
DB00744,Sinusitis
DB00744,Sleep_disorders
DB00744,Traumatic_liver_injury
DB00744,Upper_respiratory_infections
DB00745,Abdominal_pain
DB00745,Abnormal_urine_odor
DB00745,Aggressive_behavior
DB00745,Agitation
DB00745,Agranulocytosis
DB00745,Anaphylaxis
DB00745,Angioedema
DB00745,Anorexia
DB00745,Anxiety
DB00745,Asthenia
DB00745,Ataxia
DB00745,Bladder_pain
DB00745,Cardiac_arrest
DB00745,Cardiac_arrhythmia
DB00745,Cardiac_disease
DB00745,Chest_pain
DB00745,Confusion
DB00745,Conjunctivitis
DB00745,Connective_tissue_diseases
DB00745,Constipation
DB00745,Contact_dermatitis
DB00745,Cystitis
DB00745,Decrease_in_appetite
DB00745,Delusions
DB00745,Depressed_mood
DB00745,Depression_aggravated
DB00745,Dermatitis
DB00745,Dermatitis%2C_phototoxic
DB00745,Dermatologic_disorders
DB00745,Diarrhea
DB00745,Disease_exacerbation
DB00745,Disturbance_in_thinking
DB00745,Disturbance_of_attention
DB00745,Dizziness
DB00745,Drug_eruptions
DB00745,Dyskinetic_syndrome
DB00745,Dyspepsia
DB00745,Dyspnea
DB00745,Eczema
DB00745,Edema
DB00745,Electrocardiogram_abnormal
DB00745,Eosinophilia
DB00745,Erectile_dysfunction
DB00745,Erythema_multiforme
DB00745,Exanthema
DB00745,Fatigue
DB00745,Feeling_abnormal
DB00745,Feeling_suicidal_%28finding%29
DB00745,Fever
DB00745,Foul_smelling_urine
DB00745,Gamma-glutamyltransferase_increased
DB00745,Gastrointestinal_diseases
DB00745,Gastrointestinal_pain
DB00745,Hallucinations
DB00745,Hay_fever
DB00745,Headache
DB00745,Hearing_impairment
DB00745,Hearing_loss%2C_partial
DB00745,Hyperacusis
DB00745,Hyperhidrosis_disorder
DB00745,Hypersensitivity
DB00745,Hypertensive_disease
DB00745,Ill-defined_disease
DB00745,Immune_system_diseases
DB00745,Increase_in_blood_pressure
DB00745,Increased_frequency_of_micturition
DB00745,Influenza-like_illness
DB00745,Irritable_mood
DB00745,Jaw_pain
DB00745,Leukocytosis
DB00745,Loose_stool
DB00745,Malaise
DB00745,Manic
DB00745,Mental_depression
DB00745,Mental_disorders
DB00745,Mental_handicap
DB00745,Migraine_disorders
DB00745,Muscle_twitch
DB00745,Muscle_weakness
DB00745,Myasthenias
DB00745,Myocardial_ischemia
DB00745,Nausea
DB00745,Nervous_system_disorder
DB00745,Nervousness
DB00745,Non-infectious_cystitis
DB00745,Pain
DB00745,Palpitations
DB00745,Paresthesia
DB00745,Personality_disorders
DB00745,Photosensitivity_of_skin
DB00745,Polyuria
DB00745,Pruritus
DB00745,Psychotic_disorders
DB00745,Seasonal_rhinitis
DB00745,Seizures
DB00745,Sensory_discomfort
DB00745,Skin_and_subcutaneous_tissue_disorders
DB00745,Sleeplessness
DB00745,Stevens-johnson_syndrome
DB00745,Suicide_attempt
DB00745,Tachycardia
DB00745,Tardive_dyskinesia
DB00745,Tension
DB00745,Thirst
DB00745,Toxic_epidermal_necrolysis
DB00745,Tremor
DB00745,Upper_abdominal_pain
DB00745,Urethral_diseases
DB00745,Urine_output_increased
DB00745,Urologic_diseases
DB00745,Urticaria
DB00745,Vascular_diseases
DB00745,Vomiting
DB00745,Weight_decreased
DB00745,Weight_gain
DB00745,Xerostomia
DB00746,Abdominal_pain
DB00746,Anaphylactoid_reaction
DB00746,Anaphylaxis
DB00746,Angioedema
DB00746,Arthralgia
DB00746,Asthma
DB00746,Blindness
DB00746,Blood_creatinine_increased
DB00746,Blurred_vision
DB00746,Bone_diseases
DB00746,Bone_pain
DB00746,Cataract
DB00746,Chromatopsia
DB00746,Communicable_diseases
DB00746,Corneal_opacity
DB00746,Cyanosis
DB00746,Dialysis_dementia
DB00746,Diarrhea
DB00746,Dizziness
DB00746,Dyspnea
DB00746,Edema
DB00746,Encephalopathy%2C_toxic
DB00746,Erythema
DB00746,Eschar
DB00746,Fever
DB00746,Gastroenteritis_yersinia
DB00746,Gastrointestinal_pain
DB00746,Generalized_rash
DB00746,Growth_retardation
DB00746,Headache
DB00746,Hematological_disease
DB00746,Hypotension
DB00746,Immobile
DB00746,Injection_site_reaction
DB00746,Kidney_failure
DB00746,Musculoskeletal_discomfort
DB00746,Myalgia
DB00746,Nausea
DB00746,Neuropathy
DB00746,Nyctalopia
DB00746,Optic_neuritis
DB00746,Pain
DB00746,Paresthesia
DB00746,Peripheral_neuropathy
DB00746,Pruritus
DB00746,Pulmonary_infiltrate
DB00746,Pyle_metaphyseal_dysplasia
DB00746,Reduced_visual_acuity
DB00746,Renal_insufficiency
DB00746,Respiratory_distress
DB00746,Respiratory_distress_syndrome%2C_adult
DB00746,Retinal_degeneration
DB00746,Scab
DB00746,Scotoma
DB00746,Sensorineural_hearing_loss_%28disorder%29
DB00746,Serum_creatinine_raised
DB00746,Shock
DB00746,Swelling
DB00746,Tachycardia
DB00746,Thrombocytopenia
DB00746,Tinnitus
DB00746,Unspecified_visual_loss
DB00746,Urticaria
DB00746,Vomiting
DB00746,Ototoxicity
DB00747,Abdominal_cramps
DB00747,Abdominal_pain
DB00747,Acute_psychosis
DB00747,Agitation
DB00747,Amblyopia
DB00747,Amnesia
DB00747,Angle_closure_glaucoma
DB00747,Application_site_burn
DB00747,Application_site_pain
DB00747,Bradycardia
DB00747,Confusion
DB00747,Dermatologic_disorders
DB00747,Disorder_of_eye
DB00747,Disorientation
DB00747,Disturbance_of_attention
DB00747,Dizziness
DB00747,Dryness_of_eye
DB00747,Dysuria
DB00747,Ear_and_labyrinth_disorders
DB00747,Erythema
DB00747,Eyelid_irritation
DB00747,Feeling_abnormal
DB00747,Generalized_rash
DB00747,Hallucinations
DB00747,Headache
DB00747,Hyperhidrosis_disorder
DB00747,Hypotension
DB00747,Mental_disorders
DB00747,Muscle_weakness
DB00747,Mydriasis
DB00747,Nausea
DB00747,Nervous_system_disorder
DB00747,Paranoia
DB00747,Pharyngitis
DB00747,Pruritus
DB00747,Psychotic_disorders
DB00747,Skin_and_subcutaneous_tissue_disorders
DB00747,Skin_irritation
DB00747,Somnolence
DB00747,Speech_disorders
DB00747,Sweating
DB00747,Urethral_diseases
DB00747,Urinary_retention
DB00747,Urologic_diseases
DB00747,Vertigo
DB00747,Visual_impairment
DB00747,Vomiting
DB00747,Xerostomia
DB00749,Abdominal_discomfort
DB00749,Abdominal_pain
DB00749,Acute_coronary_syndrome
DB00749,Ageusia
DB00749,Alopecia
DB00749,Anxiety
DB00749,Bladder_pain
DB00749,Bronchitis
DB00749,Bronchospasm
DB00749,Burning_sensation
DB00749,Cardiac_arrhythmia
DB00749,Cerebrovascular_accident
DB00749,Colitis
DB00749,Comatose
DB00749,Communicable_diseases
DB00749,Confusion
DB00749,Conjunctivitis
DB00749,Cystitis
DB00749,Deafness
DB00749,Dermatitis%2C_phototoxic
DB00749,Dysgeusia
DB00749,Dyspepsia
DB00749,Dyspnea
DB00749,Esophageal_achalasia
DB00749,Esophagitis
DB00749,Feeling_abnormal
DB00749,Gastric_ulcer
DB00749,Gastritis
DB00749,Gastrointestinal_discomfort
DB00749,Gastrointestinal_hemorrhage
DB00749,Glossitis
DB00749,Hallucinations
DB00749,Headache
DB00749,Hematemesis
DB00749,Hematuria
DB00749,Irritable_mood
DB00749,Kidney_calculi
DB00749,Kidney_failure
DB00749,Leukorrhea
DB00749,Lymphadenopathy
DB00749,Maculopapular_lesion
DB00749,Meningitis
DB00749,Musculoskeletal_discomfort
DB00749,Myalgia
DB00749,Myocardial_infarction
DB00749,Nephritis%2C_interstitial
DB00749,Nephritis%2C_tubulointerstitial
DB00749,Nephrolithiasis
